Location,Day,Date,two-way,positive N E,negative S W
956400,Wed,3/25/2020,5893,2977,2916
956400,Thu,3/26/2020,6444,3250,3194
956400,Fri,3/27/2020,6378,3217,3161
956400,Sat,3/28/2020,4250,2159,2091
956400,Sun,3/29/2020,3940,2024,1916
956400,Mon,3/30/2020,6520,3296,3224
956400,Tue,3/31/2020,6384,3231,3153
956400,Wed,4/1/2020,6741,3442,3299
956400,Thu,4/2/2020,6808,3498,3310
956400,Fri,4/3/2020,7132,3582,3550
956400,Sat,4/4/2020,4870,2458,2412
956400,Sun,4/5/2020,3955,2017,1938
956400,Mon,4/6/2020,6701,3362,3339
956400,Tue,4/7/2020,6802,3440,3362
956400,Wed,4/8/2020,6784,3412,3372
956500,Wed,1/1/2020,16280,8091,8189
956500,Thu,1/2/2020,26783,13274,13509
956500,Fri,1/3/2020,29396,14517,14879
956500,Sat,1/4/2020,21489,10662,10827
956500,Sun,1/5/2020,17555,8832,8723
956500,Mon,1/6/2020,27635,13675,13960
956500,Tue,1/7/2020,27809,13770,14039
956500,Wed,1/8/2020,29046,14401,14645
956500,Thu,1/9/2020,28764,14229,14535
956500,Fri,1/10/2020,28954,14276,14678
956500,Sat,1/11/2020,18602,9060,9542
956500,Sun,1/12/2020,16993,8377,8616
956500,Mon,1/13/2020,27070,13338,13732
956500,Tue,1/14/2020,28243,13979,14264
956500,Wed,1/15/2020,28593,14138,14455
956500,Thu,1/16/2020,29249,14394,14855
956500,Fri,1/17/2020,30641,15093,15548
956500,Sat,1/18/2020,21417,10339,11078
956500,Sun,1/19/2020,16249,8090,8159
956500,Mon,1/20/2020,24513,12157,12356
956500,Tue,1/21/2020,27742,13585,14157
956500,Wed,1/22/2020,28575,13764,14811
956500,Thu,1/23/2020,28519,13814,14705
956500,Fri,1/24/2020,30310,14486,15824
956500,Sat,1/25/2020,23058,11119,11939
956500,Sun,1/26/2020,17886,8897,8989
956500,Mon,1/27/2020,27672,13530,14142
956500,Tue,1/28/2020,27909,13541,14368
956500,Wed,1/29/2020,28050,13583,14467
956500,Thu,1/30/2020,29808,14430,15378
956500,Fri,1/31/2020,31491,15260,16231
956500,Sat,2/1/2020,24025,11673,12352
956500,Sun,2/2/2020,18156,8852,9304
956500,Mon,2/3/2020,28753,14133,14620
956500,Thu,2/6/2020,28224,13927,14297
956500,Fri,2/7/2020,30521,14956,15565
956500,Sat,2/8/2020,22578,11151,11427
956500,Sun,2/9/2020,17707,8797,8910
956500,Mon,2/10/2020,26796,13196,13600
956500,Tue,2/11/2020,28513,14055,14458
956500,Wed,2/12/2020,28076,13760,14316
956500,Thu,2/13/2020,30235,14889,15346
956500,Fri,2/14/2020,32496,15850,16646
956500,Sat,2/15/2020,24233,11819,12414
956500,Sun,2/16/2020,18474,9142,9332
956500,Mon,2/17/2020,27105,13379,13726
956500,Tue,2/18/2020,25350,12464,12886
956500,Wed,2/19/2020,29083,14314,14769
956500,Thu,2/20/2020,29487,14505,14982
956500,Fri,2/21/2020,31692,15455,16237
956500,Sat,2/22/2020,23602,11574,12028
956500,Sun,2/23/2020,18606,9256,9350
956500,Mon,2/24/2020,26648,13218,13430
956500,Thu,2/27/2020,30534,15068,15466
956500,Fri,2/28/2020,32650,15958,16692
956500,Sat,2/29/2020,25414,12508,12906
956500,Sun,3/1/2020,19879,10041,9838
956500,Mon,3/2/2020,28653,14232,14421
956500,Tue,3/3/2020,30882,15361,15521
956500,Wed,3/4/2020,32140,15778,16362
956500,Thu,3/5/2020,33068,16162,16906
956500,Fri,3/6/2020,35576,17238,18338
956500,Sat,3/7/2020,27116,13315,13801
956500,Sun,3/8/2020,20489,10234,10255
956500,Mon,3/9/2020,30446,15195,15251
956500,Tue,3/10/2020,30844,15259,15585
956500,Wed,3/11/2020,32934,16245,16689
956500,Thu,3/12/2020,31033,15336,15697
956500,Fri,3/13/2020,34832,17023,17809
956500,Sat,3/14/2020,21414,10366,11048
956500,Sun,3/15/2020,18030,8996,9034
956500,Mon,3/16/2020,27230,13661,13569
956500,Tue,3/17/2020,26171,13033,13138
956500,Wed,3/18/2020,23851,11960,11891
956500,Thu,3/19/2020,23068,11470,11598
956500,Fri,3/20/2020,24321,12065,12256
956500,Sat,3/21/2020,15450,7818,7632
956500,Sun,3/22/2020,11156,5702,5454
956500,Mon,3/23/2020,20323,10257,10066
956500,Tue,3/24/2020,18474,9265,9209
956500,Wed,3/25/2020,17317,8675,8642
956500,Thu,3/26/2020,18113,9083,9030
956500,Fri,3/27/2020,17936,9025,8911
956500,Sat,3/28/2020,11732,5880,5852
956500,Sun,3/29/2020,10902,5522,5380
956500,Mon,3/30/2020,17705,8977,8728
956500,Tue,3/31/2020,17213,8682,8531
956500,Wed,4/1/2020,17718,8848,8870
956500,Thu,4/2/2020,17905,9004,8901
956500,Fri,4/3/2020,18547,9205,9342
956500,Sat,4/4/2020,11675,5844,5831
956500,Sun,4/5/2020,9896,5032,4864
956500,Mon,4/6/2020,17423,8753,8670
956500,Tue,4/7/2020,17749,8804,8945
956500,Wed,4/8/2020,17821,8981,8840
956600,Wed,1/1/2020,6026,3051,2975
956600,Sat,1/4/2020,7872,3976,3896
956600,Sun,1/5/2020,6485,3285,3200
956600,Mon,1/6/2020,10535,5285,5250
956600,Tue,1/7/2020,10527,5309,5218
956600,Wed,1/8/2020,10978,5557,5421
956600,Thu,1/9/2020,11148,5661,5487
956600,Fri,1/10/2020,11301,5688,5613
956600,Sat,1/11/2020,7795,3984,3811
956600,Sun,1/12/2020,7233,3606,3627
956600,Mon,1/13/2020,10455,5225,5230
956600,Tue,1/14/2020,11019,5572,5447
956600,Wed,1/15/2020,10917,5478,5439
956600,Thu,1/16/2020,11337,5604,5733
956600,Fri,1/17/2020,11314,5726,5588
956600,Sun,1/19/2020,6228,3168,3060
956600,Tue,1/21/2020,10866,5533,5333
956600,Thu,1/23/2020,10897,5510,5387
956600,Fri,1/24/2020,11200,5717,5483
956600,Sat,1/25/2020,8878,4419,4459
956600,Sun,1/26/2020,6861,3582,3279
956600,Mon,1/27/2020,11025,5496,5529
956600,Tue,1/28/2020,10956,5550,5406
956600,Wed,1/29/2020,10749,5412,5337
956600,Thu,1/30/2020,11157,5595,5562
956600,Fri,1/31/2020,11598,5925,5673
956600,Sat,2/1/2020,8944,4628,4316
956600,Sun,2/2/2020,6778,3418,3360
956600,Mon,2/3/2020,10757,5305,5452
956600,Thu,2/6/2020,10846,5507,5339
956600,Fri,2/7/2020,11072,5663,5409
956600,Sat,2/8/2020,8756,4531,4225
956600,Sun,2/9/2020,6515,3245,3270
956600,Tue,2/11/2020,10724,5398,5326
956600,Wed,2/12/2020,10596,5376,5220
956600,Thu,2/13/2020,11168,5668,5500
956600,Sat,2/15/2020,9043,4665,4378
956600,Sun,2/16/2020,7085,3527,3558
956600,Mon,2/17/2020,10349,5151,5198
956600,Tue,2/18/2020,11000,5560,5440
956600,Wed,2/19/2020,10889,5465,5424
956600,Thu,2/20/2020,11137,5520,5617
956600,Fri,2/21/2020,12182,6210,5972
956600,Sat,2/22/2020,9543,4881,4662
956600,Sun,2/23/2020,6723,3427,3296
956600,Sun,3/1/2020,7473,3733,3740
956600,Mon,3/2/2020,10605,5312,5293
956600,Tue,3/3/2020,11172,5618,5554
956600,Wed,3/4/2020,11290,5672,5618
956600,Thu,3/5/2020,11782,5925,5857
956600,Sun,3/8/2020,7061,3526,3535
956600,Tue,3/10/2020,11183,5613,5570
956600,Fri,3/13/2020,10652,5641,5011
956600,Sat,3/14/2020,7063,3618,3445
956600,Sun,3/15/2020,5737,2822,2915
956600,Mon,3/16/2020,9670,4839,4831
956600,Tue,3/17/2020,9601,4875,4726
956600,Wed,3/18/2020,8880,4456,4424
956600,Thu,3/19/2020,8435,4254,4181
956600,Fri,3/20/2020,8919,4525,4394
956600,Sat,3/21/2020,5342,2722,2620
956600,Sun,3/22/2020,3701,1797,1904
956600,Mon,3/23/2020,7848,3919,3929
956600,Tue,3/24/2020,7460,3720,3740
956600,Wed,3/25/2020,7137,3597,3540
956600,Thu,3/26/2020,7326,3711,3615
956600,Fri,3/27/2020,7129,3638,3491
956600,Sat,3/28/2020,4256,2130,2126
956600,Sun,3/29/2020,3837,1850,1987
956600,Mon,3/30/2020,7271,3644,3627
956600,Tue,3/31/2020,7015,3536,3479
956600,Wed,4/1/2020,7172,3592,3580
956600,Thu,4/2/2020,7175,3610,3565
956600,Fri,4/3/2020,7353,3756,3597
956600,Sat,4/4/2020,4328,2209,2119
956600,Sun,4/5/2020,3542,1749,1793
956600,Mon,4/6/2020,7205,3579,3626
956600,Tue,4/7/2020,7258,3640,3618
956600,Wed,4/8/2020,7333,3723,3610
959999,Wed,1/1/2020,6021,2970,3051
959999,Thu,1/2/2020,11402,5757,5645
959999,Fri,1/3/2020,12225,6104,6121
959999,Sat,1/4/2020,8354,4214,4140
959999,Sun,1/5/2020,6782,3332,3450
959999,Mon,1/6/2020,12262,6176,6086
959999,Tue,1/7/2020,12479,6296,6183
959999,Wed,1/8/2020,12387,6181,6206
959999,Thu,1/9/2020,12565,6320,6245
959999,Fri,1/10/2020,13055,6522,6533
959999,Sat,1/11/2020,8029,3999,4030
959999,Sun,1/12/2020,6547,3313,3234
959999,Mon,1/13/2020,11966,6077,5889
959999,Tue,1/14/2020,12649,6193,6456
959999,Wed,1/15/2020,12158,6075,6083
959999,Thu,1/16/2020,12418,6198,6220
959999,Fri,1/17/2020,13175,6794,6381
959999,Sat,1/18/2020,7932,4034,3898
959999,Sun,1/19/2020,6285,3119,3166
959999,Mon,1/20/2020,10778,5383,5395
959999,Tue,1/21/2020,11744,5911,5833
959999,Wed,1/22/2020,12277,6133,6144
959999,Thu,1/23/2020,11849,6026,5823
959999,Fri,1/24/2020,12491,6286,6205
959999,Sat,1/25/2020,8279,4158,4121
959999,Sun,1/26/2020,6604,3233,3371
959999,Mon,1/27/2020,11602,5791,5811
959999,Tue,1/28/2020,11787,5914,5873
959999,Wed,1/29/2020,11814,5930,5884
959999,Thu,1/30/2020,11948,5912,6036
959999,Fri,1/31/2020,13230,6713,6517
959999,Sat,2/1/2020,8687,4297,4390
959999,Sun,2/2/2020,7683,3796,3887
959999,Mon,2/3/2020,12162,6190,5972
959999,Tue,2/4/2020,12055,6068,5987
959999,Wed,2/5/2020,12321,6362,5959
959999,Thu,2/6/2020,12111,6245,5866
959999,Fri,2/7/2020,12571,6385,6186
959999,Sat,2/8/2020,8293,4023,4270
959999,Sun,2/9/2020,6503,3271,3232
959999,Mon,2/10/2020,11575,5820,5755
959999,Tue,2/11/2020,12189,6132,6057
959999,Wed,2/12/2020,12491,6344,6147
959999,Thu,2/13/2020,11373,5750,5623
959999,Fri,2/14/2020,11901,5960,5941
959999,Sat,2/15/2020,8058,3944,4114
959999,Sun,2/16/2020,6754,3379,3375
959999,Mon,2/17/2020,10862,5507,5355
959999,Tue,2/18/2020,11976,5992,5984
959999,Wed,2/19/2020,12005,6029,5976
959999,Thu,2/20/2020,12117,6059,6058
959999,Fri,2/21/2020,12882,6427,6455
959999,Sat,2/22/2020,8798,4353,4445
959999,Sun,2/23/2020,7435,3679,3756
959999,Mon,2/24/2020,12099,6167,5932
959999,Sat,2/29/2020,9652,4722,4930
959999,Sun,3/1/2020,7735,3808,3927
959999,Mon,3/2/2020,12473,6346,6127
959999,Tue,3/3/2020,12982,6535,6447
959999,Wed,3/4/2020,12772,6344,6428
959999,Thu,3/5/2020,12876,6384,6492
959999,Fri,3/6/2020,13663,6830,6833
959999,Sat,3/7/2020,9132,4517,4615
959999,Sun,3/8/2020,7630,3715,3915
959999,Mon,3/9/2020,11991,6070,5921
959999,Tue,3/10/2020,12299,6190,6109
959999,Wed,3/11/2020,11909,6062,5847
959999,Thu,3/12/2020,12139,6049,6090
959999,Fri,3/13/2020,12997,6508,6489
959999,Sat,3/14/2020,7981,3905,4076
959999,Sun,3/15/2020,6896,3412,3484
959999,Mon,3/16/2020,10921,5526,5395
959999,Tue,3/17/2020,10665,5381,5284
959999,Wed,3/18/2020,9874,5013,4861
959999,Thu,3/19/2020,10133,5167,4966
959999,Fri,3/20/2020,10524,5337,5187
959999,Sat,3/21/2020,6908,3405,3503
959999,Sun,3/22/2020,5424,2723,2701
959999,Mon,3/23/2020,9334,4770,4564
959999,Tue,3/24/2020,9119,4644,4475
959999,Wed,3/25/2020,8911,4526,4385
959999,Thu,3/26/2020,8419,4327,4092
959999,Fri,3/27/2020,9266,4714,4552
959999,Sat,3/28/2020,5899,2943,2956
959999,Sun,3/29/2020,4808,2364,2444
959999,Mon,3/30/2020,8728,4433,4295
959999,Tue,3/31/2020,8833,4448,4385
959999,Wed,4/1/2020,9334,4764,4570
959999,Thu,4/2/2020,9616,5024,4592
959999,Fri,4/3/2020,10055,5079,4976
959999,Sat,4/4/2020,6137,2991,3146
959999,Sun,4/5/2020,5304,2633,2671
959999,Mon,4/6/2020,9350,4760,4590
959999,Tue,4/7/2020,9770,4868,4902
959999,Wed,4/8/2020,8917,4516,4401
990101,Wed,1/1/2020,11585,5538,6047
990101,Thu,1/2/2020,19448,9298,10150
990101,Fri,1/3/2020,20775,9931,10844
990101,Sat,1/4/2020,16388,7742,8646
990101,Sun,1/5/2020,14551,6957,7594
990101,Mon,1/6/2020,19930,9559,10371
990101,Tue,1/7/2020,20581,9870,10711
990101,Wed,1/8/2020,20596,9914,10682
990101,Thu,1/9/2020,21102,10149,10953
990101,Fri,1/10/2020,22497,10772,11725
990101,Sat,1/11/2020,18159,8622,9537
990101,Sun,1/12/2020,16734,7887,8847
990101,Mon,1/13/2020,21814,10388,11426
990101,Tue,1/14/2020,21675,10300,11375
990101,Wed,1/15/2020,21501,10253,11248
990101,Thu,1/16/2020,22236,10550,11686
990101,Fri,1/17/2020,24246,11442,12804
990101,Sat,1/18/2020,17743,8394,9349
990101,Sun,1/19/2020,14739,6943,7796
990101,Mon,1/20/2020,20237,9638,10599
990101,Tue,1/21/2020,21505,10217,11288
990101,Wed,1/22/2020,21653,10289,11364
990101,Thu,1/23/2020,22238,10591,11647
990101,Fri,1/24/2020,23703,11165,12538
990101,Sat,1/25/2020,17322,8205,9117
990101,Sun,1/26/2020,16042,7622,8420
990101,Mon,1/27/2020,21207,10105,11102
990101,Tue,1/28/2020,21463,10173,11290
990101,Wed,1/29/2020,21732,10318,11414
990101,Thu,1/30/2020,22088,10466,11622
990101,Fri,1/31/2020,23884,11303,12581
990101,Sat,2/1/2020,20539,9581,10958
990101,Sun,2/2/2020,17582,8257,9325
990101,Mon,2/3/2020,21712,10300,11412
990101,Tue,2/4/2020,21851,10398,11453
990101,Wed,2/5/2020,21019,9995,11024
990101,Thu,2/6/2020,18641,8839,9802
990101,Fri,2/7/2020,24711,11856,12855
990101,Sat,2/8/2020,20912,10117,10795
990101,Sun,2/9/2020,16735,8073,8662
990101,Mon,2/10/2020,23570,11456,12114
990101,Tue,2/11/2020,24077,11646,12431
990101,Wed,2/12/2020,22944,11024,11920
990101,Thu,2/13/2020,21404,10204,11200
990101,Fri,2/14/2020,25672,12347,13325
990101,Sat,2/15/2020,20343,9707,10636
990101,Sun,2/16/2020,17996,8642,9354
990101,Mon,2/17/2020,22539,10891,11648
990101,Tue,2/18/2020,23494,11255,12239
990101,Wed,2/19/2020,23755,11401,12354
990101,Thu,2/20/2020,24151,11638,12513
990101,Fri,2/21/2020,26186,12526,13660
990101,Sat,2/22/2020,22079,10620,11459
990101,Mon,2/24/2020,22808,11082,11726
990101,Thu,2/27/2020,24182,11640,12542
990101,Fri,2/28/2020,26227,12574,13653
990101,Sat,2/29/2020,22627,10740,11887
990101,Mon,3/2/2020,23933,11529,12404
990101,Tue,3/3/2020,25000,11911,13089
990101,Wed,3/4/2020,25061,11971,13090
990101,Thu,3/5/2020,25172,12053,13119
990101,Fri,3/6/2020,26356,12651,13705
990101,Sat,3/7/2020,23621,11277,12344
990101,Sun,3/8/2020,19229,9172,10057
990101,Mon,3/9/2020,24041,11586,12455
990101,Tue,3/10/2020,24320,11602,12718
990101,Wed,3/11/2020,24773,11781,12992
990101,Thu,3/12/2020,25508,12149,13359
990101,Fri,3/13/2020,27893,13249,14644
990101,Sat,3/14/2020,17309,8211,9098
990101,Sun,3/15/2020,15603,7515,8088
990101,Mon,3/16/2020,20961,10042,10919
990101,Tue,3/17/2020,19906,9536,10370
990101,Wed,3/18/2020,18331,8748,9583
990101,Thu,3/19/2020,18428,8859,9569
990101,Fri,3/20/2020,20063,9625,10438
990101,Sat,3/21/2020,15472,7390,8082
990101,Sun,3/22/2020,11534,5637,5897
990101,Mon,3/23/2020,17757,8605,9152
990101,Wed,3/25/2020,13674,6616,7058
990101,Thu,3/26/2020,13738,6675,7063
990101,Fri,3/27/2020,14560,6932,7628
990101,Sat,3/28/2020,11926,5709,6217
990101,Sun,3/29/2020,10068,4921,5147
990101,Mon,3/30/2020,14718,7108,7610
990101,Tue,3/31/2020,14390,6939,7451
990101,Wed,4/1/2020,14528,7023,7505
990101,Thu,4/2/2020,15293,7365,7928
990101,Fri,4/3/2020,17272,8366,8906
990101,Sat,4/4/2020,13035,6243,6792
990101,Sun,4/5/2020,11128,5417,5711
990101,Mon,4/6/2020,15119,7301,7818
990101,Tue,4/7/2020,15663,7561,8102
990101,Wed,4/8/2020,15707,7695,8012
990103,Wed,1/1/2020,1407,705,702
990103,Thu,1/2/2020,2277,1161,1116
990103,Fri,1/3/2020,2605,1287,1318
990103,Sat,1/4/2020,1786,912,874
990103,Sun,1/5/2020,1711,884,827
990103,Mon,1/6/2020,2382,1193,1189
990103,Tue,1/7/2020,2402,1198,1204
990103,Wed,1/8/2020,2464,1217,1247
990103,Thu,1/9/2020,2574,1278,1296
990103,Fri,1/10/2020,2558,1256,1302
990103,Sat,1/11/2020,1794,878,916
990103,Sun,1/12/2020,1541,787,754
990103,Mon,1/13/2020,2419,1185,1234
990103,Tue,1/14/2020,2408,1224,1184
990103,Wed,1/15/2020,2457,1242,1215
990103,Thu,1/16/2020,2509,1250,1259
990103,Fri,1/17/2020,2470,1214,1256
990103,Sat,1/18/2020,1673,840,833
990103,Sun,1/19/2020,1430,725,705
990103,Mon,1/20/2020,2038,1006,1032
990103,Tue,1/21/2020,2394,1205,1189
990103,Wed,1/22/2020,2373,1194,1179
990103,Thu,1/23/2020,2429,1201,1228
990103,Fri,1/24/2020,2772,1381,1391
990103,Sat,1/25/2020,1756,873,883
990103,Sun,1/26/2020,1682,871,811
990103,Mon,1/27/2020,2330,1168,1162
990103,Tue,1/28/2020,2386,1199,1187
990103,Wed,1/29/2020,2416,1207,1209
990103,Thu,1/30/2020,2418,1211,1207
990103,Fri,1/31/2020,2611,1308,1303
990103,Sat,2/1/2020,2039,1015,1024
990103,Sun,2/2/2020,1867,969,898
990103,Mon,2/3/2020,2401,1211,1190
990103,Tue,2/4/2020,2417,1190,1227
990103,Wed,2/5/2020,2265,1140,1125
990103,Thu,2/6/2020,2001,1015,986
990103,Fri,2/7/2020,2536,1265,1271
990103,Sat,2/8/2020,1967,1014,953
990103,Sun,2/9/2020,1595,796,799
990103,Mon,2/10/2020,2343,1162,1181
990103,Tue,2/11/2020,2491,1240,1251
990103,Wed,2/12/2020,2321,1146,1175
990103,Thu,2/13/2020,2152,1066,1086
990103,Fri,2/14/2020,2603,1283,1320
990103,Sat,2/15/2020,1888,965,923
990103,Sun,2/16/2020,1715,869,846
990103,Mon,2/17/2020,2119,1045,1074
990103,Tue,2/18/2020,2448,1225,1223
990103,Wed,2/19/2020,2531,1249,1282
990103,Thu,2/20/2020,2523,1283,1240
990103,Fri,2/21/2020,2640,1317,1323
990103,Sat,2/22/2020,2062,1042,1020
990103,Sun,2/23/2020,1894,962,932
990103,Mon,2/24/2020,2327,1156,1171
990103,Thu,2/27/2020,2390,1169,1221
990103,Fri,2/28/2020,2765,1374,1391
990103,Sat,2/29/2020,2111,1042,1069
990103,Sun,3/1/2020,1870,937,933
990103,Mon,3/2/2020,2401,1192,1209
990103,Tue,3/3/2020,2611,1314,1297
990103,Wed,3/4/2020,2654,1324,1330
990103,Thu,3/5/2020,2661,1325,1336
990103,Fri,3/6/2020,2739,1349,1390
990103,Sat,3/7/2020,2220,1114,1106
990103,Sun,3/8/2020,1949,993,956
990103,Mon,3/9/2020,2404,1202,1202
990103,Tue,3/10/2020,2520,1237,1283
990103,Wed,3/11/2020,2515,1257,1258
990103,Thu,3/12/2020,2602,1288,1314
990103,Fri,3/13/2020,2816,1396,1420
990103,Sat,3/14/2020,1761,900,861
990103,Sun,3/15/2020,1690,856,834
990103,Mon,3/16/2020,2219,1120,1099
990103,Tue,3/17/2020,2264,1116,1148
990103,Wed,3/18/2020,2087,1029,1058
990103,Thu,3/19/2020,2156,1051,1105
990103,Fri,3/20/2020,2344,1142,1202
990103,Sat,3/21/2020,1685,849,836
990103,Sun,3/22/2020,1157,580,577
990103,Mon,3/23/2020,1916,968,948
990103,Tue,3/24/2020,1993,976,1017
990103,Wed,3/25/2020,1620,798,822
990103,Thu,3/26/2020,1725,853,872
990103,Fri,3/27/2020,1735,858,877
990103,Sat,3/28/2020,1272,631,641
990103,Sun,3/29/2020,1165,602,563
990103,Mon,3/30/2020,1825,913,912
990103,Tue,3/31/2020,1785,888,897
990103,Wed,4/1/2020,1890,943,947
990103,Thu,4/2/2020,1976,958,1018
990103,Fri,4/3/2020,2210,1086,1124
990103,Sat,4/4/2020,1391,694,697
990103,Sun,4/5/2020,1317,677,640
990103,Mon,4/6/2020,1918,964,954
990103,Tue,4/7/2020,1987,999,988
990103,Wed,4/8/2020,2002,1013,989
990104,Thu,1/2/2020,69962,36696,33266
990104,Fri,1/3/2020,70405,38901,31504
990104,Sun,1/5/2020,44399,20910,23489
990104,Mon,1/6/2020,63469,34479,28990
990104,Fri,1/10/2020,75178,37171,38007
990104,Sat,1/11/2020,52309,27041,25268
990104,Mon,1/13/2020,63302,33571,29731
990104,Tue,1/14/2020,66969,35426,31543
990104,Wed,1/15/2020,66270,35580,30690
990104,Thu,1/16/2020,66624,37532,29092
990104,Thu,1/23/2020,67604,36942,30662
990104,Sun,2/2/2020,48606,24871,23735
990104,Mon,2/3/2020,66635,34074,32561
990104,Tue,2/4/2020,64255,34482,29773
990104,Wed,2/12/2020,61804,34160,27644
990104,Thu,2/13/2020,59203,34846,24357
990104,Sat,2/15/2020,55706,30209,25497
990104,Sun,2/16/2020,56500,29097,27403
990104,Mon,2/17/2020,70389,37050,33339
990104,Tue,2/18/2020,66349,36624,29725
990104,Sun,2/23/2020,59708,30733,28975
990104,Mon,2/24/2020,68555,34389,34166
990104,Thu,2/27/2020,78545,39779,38766
990104,Fri,2/28/2020,87509,43806,43703
990104,Sat,2/29/2020,67200,33584,33616
990104,Sun,3/1/2020,62383,32135,30248
990104,Mon,3/2/2020,70598,35704,34894
990104,Tue,3/3/2020,74144,37066,37078
990104,Wed,3/4/2020,76090,38126,37964
990104,Thu,3/5/2020,79901,40132,39769
990104,Fri,3/6/2020,85283,44398,40885
990104,Sat,3/7/2020,63524,33468,30056
990104,Sun,3/8/2020,60277,31859,28418
990104,Mon,3/9/2020,66502,35686,30816
990104,Tue,3/10/2020,74269,37387,36882
990104,Wed,3/11/2020,76760,38662,38098
990104,Thu,3/12/2020,77702,40740,36962
990104,Fri,3/13/2020,87389,44966,42423
990104,Sat,3/14/2020,53240,26319,26921
990104,Sun,3/15/2020,51372,25591,25781
990104,Mon,3/16/2020,66112,33191,32921
990104,Tue,3/17/2020,63668,34444,29224
990104,Wed,3/18/2020,60740,32603,28137
990104,Thu,3/19/2020,60072,32083,27989
990104,Mon,3/23/2020,50801,27293,23508
990104,Wed,3/25/2020,51484,26094,25390
990104,Thu,3/26/2020,51665,26277,25388
990104,Fri,3/27/2020,49330,25242,24088
990104,Sat,3/28/2020,31413,16116,15297
990104,Sun,3/29/2020,26739,14074,12665
990104,Mon,3/30/2020,47029,23793,23236
990104,Tue,3/31/2020,48897,24807,24090
990104,Wed,4/1/2020,47178,24622,22556
990104,Thu,4/2/2020,48080,25335,22745
990104,Fri,4/3/2020,48195,25261,22934
990104,Sat,4/4/2020,30627,15789,14838
990104,Sun,4/5/2020,24861,13140,11721
990104,Mon,4/6/2020,44868,22781,22087
990104,Tue,4/7/2020,48818,24667,24151
990104,Wed,4/8/2020,48306,25063,23243
990105,Wed,1/1/2020,11752,5936,5816
990105,Thu,1/2/2020,20268,10091,10177
990105,Fri,1/3/2020,21823,10951,10872
990105,Sat,1/4/2020,17131,8698,8433
990105,Sun,1/5/2020,13124,6588,6536
990105,Mon,1/6/2020,19897,9888,10009
990105,Tue,1/7/2020,20807,10426,10381
990105,Wed,1/8/2020,21353,10739,10614
990105,Thu,1/9/2020,21167,10599,10568
990105,Fri,1/10/2020,21585,10896,10689
990105,Sat,1/11/2020,15848,7959,7889
990105,Sun,1/12/2020,13761,6899,6862
990105,Mon,1/13/2020,20797,10398,10399
990105,Tue,1/14/2020,21679,10767,10912
990105,Wed,1/15/2020,21645,10847,10798
990105,Thu,1/16/2020,22276,11193,11083
990105,Fri,1/17/2020,22455,11338,11117
990105,Sat,1/18/2020,15826,7957,7869
990105,Sun,1/19/2020,11993,5895,6098
990105,Mon,1/20/2020,19287,9595,9692
990105,Tue,1/21/2020,21226,10688,10538
990105,Wed,1/22/2020,21757,10890,10867
990105,Thu,1/23/2020,21449,10787,10662
990105,Fri,1/24/2020,22825,11480,11345
990105,Sat,1/25/2020,16959,8422,8537
990105,Sun,1/26/2020,13756,6942,6814
990105,Mon,1/27/2020,20501,10244,10257
990105,Tue,1/28/2020,20987,10506,10481
990105,Wed,1/29/2020,20983,10531,10452
990105,Thu,1/30/2020,21932,10987,10945
990105,Fri,1/31/2020,22829,11507,11322
990105,Sat,2/1/2020,17793,8894,8899
990105,Sun,2/2/2020,13670,6863,6807
990105,Mon,2/3/2020,21058,10576,10482
990105,Tue,2/4/2020,21061,10498,10563
990105,Wed,2/5/2020,20851,10426,10425
990105,Thu,2/6/2020,20900,10503,10397
990105,Fri,2/7/2020,22898,11591,11307
990105,Sat,2/8/2020,16702,8471,8231
990105,Sun,2/9/2020,12525,6123,6402
990105,Mon,2/10/2020,20692,10278,10414
990105,Tue,2/11/2020,21689,10790,10899
990105,Wed,2/12/2020,21022,10439,10583
990105,Thu,2/13/2020,21493,10755,10738
990105,Fri,2/14/2020,23294,11743,11551
990105,Sat,2/15/2020,17146,8588,8558
990105,Sun,2/16/2020,14014,7014,7000
990105,Mon,2/17/2020,20671,10333,10338
990105,Tue,2/18/2020,21518,10810,10708
990105,Wed,2/19/2020,22404,11289,11115
